date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2025-03-29,us_israel_iran,2026-02-28,287,-3.0886923430031508,3.0886923430031508,3.2497054792049536,0.827155497163249,0.7239952970699173,3.73850475138155,-0.1016706316425964,-0.3256561567424533,-0.5864780566594158,0.4650123359721137,0.4270532135129216,174.11,1.442676596129511
2025-03-30,us_israel_iran,2026-02-28,675,-3.033928947603811,3.033928947603811,3.164196388773618,1.6493282103149332,0.7013017717325954,3.664038403198023,-0.1670887763763051,-0.4220617247488855,-0.1311309626022733,-0.005255735736166,0.256219660601807,174.11,1.442676596129511
2025-03-31,us_israel_iran,2026-02-28,494,-4.4444229892901,4.4444229892901,5.114176414664105,1.885929169006992,0.7554136990043239,3.84665039382988,1.5178305514376849,1.7764054914136675,-9.333842891254037e-05,1.1160822369341274,0.675150572682067,174.11,1.442676596129511
2025-04-01,us_israel_iran,2026-02-28,339,-2.7372543353739984,2.7372543353739984,2.9163200352473657,0.8471464482319873,0.6654862334760054,3.732457112374897,-0.5214843097456758,-0.7015251190677718,-0.5754063908999258,-0.747445583402576,0.4131793002160839,140.97,0.7631909271196087
2025-04-02,us_israel_iran,2026-02-28,249,-2.766043400882752,2.766043400882752,3.0019504681151115,0.6533395607167652,0.6896994885999639,3.6447852525937376,-0.4870940525224618,-0.6049827458813707,-0.6827432090971924,-0.2456848112144871,0.212050929319905,140.97,0.7631909271196087
2025-04-03,us_israel_iran,2026-02-28,266,-2.606632660006335,2.606632660006335,2.860771871537869,0.6528597600186801,0.6842382307629383,3.552538113839667,-0.677519698023743,-0.7641518204759518,-0.6830089389737803,-0.3588560860139993,0.0004263922820004,140.97,0.7631909271196087
2025-04-04,us_israel_iran,2026-02-28,166,-1.9606905116031847,1.9606905116031847,2.205682973651748,0.3205613412600737,0.6266164058383886,3.396816984287526,-1.449136151782734,-1.502719111706031,-0.8670470576331614,-1.5529281436953648,-0.3568140857814704,140.97,0.7631909271196087
2025-04-05,us_israel_iran,2026-02-28,142,-2.1869337974567413,2.1869337974567413,2.581135185548361,0.3093336930384462,0.6586752957462451,3.303959502413684,-1.1788750419470169,-1.0794227865483,-0.8732653094785868,-0.8885856885686948,-0.569838813458353,140.97,0.7631909271196087
2025-04-06,us_israel_iran,2026-02-28,265,-4.418373149226103,4.418373149226103,4.6815849697335485,1.1029483426505688,0.7765086097386655,3.4586478969008305,1.4867124625177073,1.2886886445511403,-0.433734638219995,1.5532229123664394,-0.2149675371171701,140.97,0.7631909271196087
2025-04-07,us_israel_iran,2026-02-28,252,-3.30713540980578,3.30713540980578,3.705196645912765,0.7895173936110593,0.7287095236240126,3.4859959261452174,0.1592726509271663,0.1878785379534364,-0.6073233131416137,0.562703205867255,-0.1522283117502796,140.97,0.7631909271196087
2025-04-08,us_israel_iran,2026-02-28,202,-2.9954925431050925,2.9954925431050925,3.5592543829499244,0.5861589429350996,0.6929685299671811,3.4940341989722348,-0.2130033558906872,0.0233387599473217,-0.7199501105115933,-0.1779418864267051,-0.1337876772918275,140.97,0.7631909271196087
2025-04-09,us_israel_iran,2026-02-28,263,-4.079326387599717,4.079326387599717,4.570198430132024,1.0115059886084263,0.7447732523978383,3.6109788836192536,1.0817008674215145,1.1631080476299405,-0.4843785108768976,0.8955848821437942,0.1344956004524057,140.97,0.7631909271196087
2025-04-10,us_israel_iran,2026-02-28,247,-3.076741339400451,3.076741339400451,3.7444246880134138,0.721523020286731,0.67897117351021,3.62535556297671,-0.1159468188237132,0.2321054343151765,-0.6449808999359804,-0.468003026429824,0.1674771991692534,140.97,0.7631909271196087
2025-04-11,us_israel_iran,2026-02-28,301,-2.486287910271684,2.486287910271684,2.8897171802409,0.6941629182517152,0.6680515922896083,3.546710396067186,-0.8212786851843211,-0.7315179927441743,-0.6601338510805083,-0.6942847666241974,-0.0129429988150696,140.97,0.7631909271196087
2025-04-12,us_israel_iran,2026-02-28,188,-3.061288351771473,3.061288351771473,3.3687725252843648,0.5610920952702378,0.7047608788422322,3.5278180224305724,-0.134406334964176,-0.191416321536263,-0.7338329797175214,0.0664258389024806,-0.0562840701848208,140.97,0.7631909271196087
2025-04-13,us_israel_iran,2026-02-28,179,-3.0672835130580296,3.0672835130580296,3.542136039959177,0.5375008246926503,0.695154731121792,3.5293288953606066,-0.1272447569450275,0.0040390156625064,-0.7468986243573702,-0.1326381891798738,-0.0528179704373371,140.97,0.7631909271196087
2025-04-14,us_israel_iran,2026-02-28,209,-3.521561368036911,3.521561368036911,3.950627625108107,0.7107222849137667,0.7470565429142334,3.561727646256848,0.415417257519573,0.4645849423409534,-0.6509627129870443,0.9429005200772718,0.0215081360590655,140.97,0.7631909271196087
2025-04-15,us_israel_iran,2026-02-28,190,-2.34111697331756,2.34111697331756,2.621964561315916,0.4332617941105559,0.6611117830873637,3.460381634329365,-0.9946940348999724,-1.033390497555822,-0.8046297298825585,-0.838095419356748,-0.210990163015226,140.97,0.7631909271196087
