date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2024-03-28,-1,0.0121597708280425,0.0011156037127339625,0.011044167115308538,1.3579563442385798,0.016051754435624514,0.7459785261593652,israel_iran,Gold
2024-04-01,0,0.0085768495755336,0.0011156037127339625,0.0074612458627996365,0.9174115213512473,0.02351300029842415,1.0927274883594829,israel_iran,Gold
2024-04-02,1,0.0108950494050669,0.0011156037127339625,0.009779445692332939,1.2024501424496203,0.03329244599075709,1.547210922770324,israel_iran,Gold
2024-04-03,2,0.0146641355644599,0.0011156037127339625,0.013548531851725939,1.6658852216811755,0.046840977842483034,2.1768563526769094,israel_iran,Gold
2024-04-04,3,-0.0024436447730251,0.0011156037127339625,-0.0035592484857590624,-0.43763409331777847,0.043281729356723975,2.011446213225184,israel_iran,Gold
2024-03-26,-3,0.0027765343395821,-0.0012767938239589393,0.004053328163541039,0.3461892761400027,0.004053328163541039,0.13084724731770198,israel_iran,TLT
2024-03-27,-2,0.009869028334622,0.003791657890723496,0.006077370443898504,0.5190599896974191,0.010130698607439544,0.32703348278386185,israel_iran,TLT
2024-03-28,-1,-0.0008450687359993,0.00046626769872644435,-0.0013113364347257443,-0.11199947124861533,0.008819362172713799,0.28470166165606686,israel_iran,TLT
2024-04-01,0,-0.0221198272368428,-0.0009263179718133322,-0.02119350926502947,-1.8101089611548566,-0.012374147092315671,-0.39945521793610816,israel_iran,TLT
2024-04-02,1,-0.005525796879434,-0.0032609220784810154,-0.0022648748009529845,-0.19343989340469986,-0.014639021893268656,-0.4725686253057767,israel_iran,TLT
2024-04-03,2,-0.0002173668673806,0.00045500100174118073,-0.0006723678691217807,-0.05742603029400845,-0.015311389762390437,-0.4942736245828635,israel_iran,TLT
2024-04-04,3,0.0071467946101217,-0.0055492206466999875,0.012696015256821687,1.0843494911553884,-0.0026153745055687502,-0.08442804060049343,israel_iran,TLT
2024-03-26,-3,0.0005754609535789,-0.00023727665175505373,0.0008127376053339537,0.19679115006825654,0.0008127376053339537,0.07438006332842832,israel_iran,DXY
2024-03-27,-2,0.000575129988718,-0.00023727665175505373,0.0008124066404730537,0.19671101232739008,0.0016251442458070074,0.14872983743786192,israel_iran,DXY
2024-03-28,-1,0.0019148361635917,-0.00023727665175505373,0.0021521128153467535,0.5210990032074351,0.003777257061153761,0.3456867475707937,israel_iran,DXY
2024-04-01,0,0.0044853211809052,-0.00023727665175505373,0.0047225978326602535,1.1435000087355267,0.008499854893814014,0.7778891257585637,israel_iran,DXY
2024-04-02,1,-0.0019061857824119,-0.00023727665175505373,-0.0016689091306568461,-0.40409911517066394,0.006830945763157167,0.6251540166495887,israel_iran,DXY
2024-04-03,2,-0.0054527297836823,-0.00023727665175505373,-0.005215453131927247,-1.2628368777612111,0.0016154926312299204,0.14784654164995467,israel_iran,DXY
2024-04-04,3,-0.0012477541735412,-0.00023727665175505373,-0.0010104775217861463,-0.24467064440645492,0.0006050151094437741,0.05536973047604091,israel_iran,DXY
2024-03-26,-3,-0.0042061314856176,-0.003992476248520997,-0.00021365523709660286,-0.07099378763079782,-0.00021365523709660286,-0.02683312952880349,israel_iran,NASDAQ
2024-03-27,-2,0.005124191128412,0.010703169235937442,-0.005578978107525442,-1.8537939549005755,-0.005792633344622045,-0.7275013847604906,israel_iran,NASDAQ
2024-03-28,-1,-0.0012239290623057,0.001061417057945994,-0.0022853461202516938,-0.7593793596112894,-0.00807797946487374,-1.014519804230056,israel_iran,NASDAQ
